logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
-1.23077152967179	6.72964350268738	-29.9942919206183	3.3591128622045e-15	5.80739514728169e-13	25.2336475939527	ENSG00000180776
-1.14418847008437	7.09637132383552	-29.9786618249255	3.38604997586281e-15	5.80739514728169e-13	25.2112526940987	ENSG00000184990
-1.23111874518432	6.62198684821287	-29.8963185933318	3.53180442423305e-15	5.94520411412563e-13	25.1863791923915	ENSG00000075218
1.20338610710343	8.34422779976177	29.9406804667511	3.45246925700886e-15	5.86597113013282e-13	25.1411288861433	ENSG00000115457
-1.24682350899118	7.03715482847524	-29.8184779490745	3.6757334004984e-15	6.02025524514063e-13	25.1310644897841	ENSG00000171793
-1.0359140584821	7.95194754804689	-29.8452225989453	3.62559114160289e-15	5.99211335948551e-13	25.1044071624053	ENSG00000135829
-1.36606325477915	6.31308088643061	-29.6609226860688	3.9864915305061e-15	6.41366513492043e-13	25.0724039314745	ENSG00000168175
1.05171966919538	13.6109441160574	30.0062616348388	3.33863817349418e-15	5.80739514728169e-13	25.0643631120395	ENSG00000198886
0.920607461440961	10.8353557226581	29.8639186084559	3.59097105439585e-15	5.9893443824694e-13	25.0308151291833	ENSG00000198840
0.994312670198109	8.24263001085258	29.7028534841707	3.90115146122956e-15	6.33240478260298e-13	25.0184742800785	ENSG00000188042
-1.23968616252281	6.98009669683158	-29.5798289888502	4.15722042117366e-15	6.629672566398e-13	25.0083598365497	ENSG00000111602
-1.00413493798137	8.07829126404964	-29.509113576149	4.31244861365489e-15	6.81741876489094e-13	24.9211694053813	ENSG00000175334
-1.71948978341504	5.83585053917007	-29.3672523587246	4.64273743774215e-15	7.27629022570278e-13	24.916925236479	ENSG00000112759
1.37492675068892	6.02214820715979	29.2906975630229	4.83205753103528e-15	7.44464456900181e-13	24.8820986077379	ENSG00000143862
-1.50688183479859	5.68047207726598	-29.2058519551745	5.05151000494344e-15	7.71734889830855e-13	24.8296140591166	ENSG00000119616
